"Enseigne","Nombre d'établissement"
"LA ROBE ET LE PALAIS",1
"LA ROBE DE LA GIRAFFE",1
"L'AROBASE",1
"L'ARMANDIE",1
"L'ARMAGNAC",1
"LA RIVIERA",1
"LA RIPOSTE",1
"LA RIMAUDIERE",1
"LA RIBERA",1
"LA RHUMERIE",1
"L'ARGUMENT",1
"LA REVERIE",1
"LA REVANCHE",1
"LA RETRAITE",1
"LA RESERVE DU TERROIR",1
"L'AREQUIER",1
"L'ARENA PIZZA",1
"LA REINE DU KASHMIR",1
"LA REINE DE SABA",1
"LA REGULIERE",1
"LA REGINA",1
"LA RECYCLERIE",1
"LA RECREE",1
"LA RECOLETA",1
"LA RECLAME",1
"L'AREA",1
"L'ARDOISIER",1
"L'ARDOISE DU XV",1
"L'ARDOISE 86",1
"L'ARDOISE",1
"L'ARCHIMEDE",1
"L'ARCHI BAR",1
"L'ARCHETRASTE",1
"L'ARCHESTE",1
"L'ARCHELLE",1
"L'ARCHE 13",1
"L'ARC FOOD",1
"L'ARC EN CIEL",1
"L'ARCANE",1
"L'ARCADE HAUSSMANN",1
"L'ARC",1
"L'ARBRE DE SEL",1
"L'ARBRE A CANNELLE",1
"L'ARBRAISE",1
"L'ARBANE",1
"LA RAVIGOTE",1
"LA RAME",1
"LA QUINCAILLERIE",1
"LA QUEQUETERIE",1
"L'AQUARIUM",1
"LA PYSPHERE",1
"LA PYRAMIDE",1
"LA PUTTANESCA PASTA",1
"LA PUB DE LA BUTTE",1
"LA PROPRIETE FRANCAISE",1
"LA PROMENADE",1
"LA PRINCIERE",1
"L'APPARTEMENT",1
"LA POUTRE",1
"LA POUTINERIE",1
"LA POULETTE DE GRAIN",1
"LA POUDRIERE",1
"L'APOSTROPHE",1
"LA PORTE SAINT DENIS",1
"LA PORTENA",1
"LA PORTE MONTMARTRE",1
"LA PORTE DIDOT",1
"LA PORTE DES REVES",1
"LA POPOTE MIJOTE",1
"LA POMPADOUR",1
"L'APOLLINAIRE",1
"LA POINTE LAFAYETTE",1
"LA POINTE DROUOT",1
"LAPOESIA",1
"LA PLUME DU PHENIX",1
"LA PLANQUE",1
"LA PLAINE",1
"LA PLACETTE",1
"LA PLACE ROYALE",1
"LA PIZZERIA D'AUTEUIL",1
"LA PIZZERIA AL TAGLIO",1
"LA PIZZA DE NICO",1
"LA PIVOINE CHINOISE",1
"L'APITO",1
"LA PITA",1
"LA PISCINE",1
"LA PINCE A CORNICHONS",1
"LA PIETA",1
"LA PIE NOIR",1
"LA PIECE DE BOEUF",1
"LA PICCOLINA",1
"LA PICCOLA SICILIA",1
"LA PIAZZA",1
"LA PIA HOUR",1
"LA PIADINERIA",1
"LA PIADINA",1
"LA PHARMACIE",1
"LA PGNATTA",1
"LA PETITE VENISE",1
"LA PETITE VADROUILLE",1
"LA PETITE TOUR",1
"LA PETITE ROTONDE",1
"LA PETITE ROSE DES SABLES",1
"LA PETITE RENAISSANCE",1
"LA PETITE PORTE",1
"LA PETITE PLACE",1
"LA PETITE PERIGOURDINE",1
"LA PETITE PENA",1
"LA PETITE MAISON DANS LA COUR",1
"LA PETITE LOUISE",1
"LA PETITE HOSTELLERIE",1
"LA PETITE HALLE",1
"LA PETITE FABRIQUE",1
"LA PETITE ECHAPEE",1
"LA PETITE DERNIERE",1
"LA PETITE CUISINE DE PICPUS",1
"LA PETITE CUISINE",1
"LA PETITE CREPERIE",1
"LA PETITE COMEDIE",1
"LA PETITE CHOPE",1
"LA PETITE CELESTE",1
"LA PETITE CANTINE",1
"LA PETITE CABANE",1
"LA PETITE BRETONNE",1
"LA PETITE BOURSE",1
"LA PETITE BOUCLERIE",1
"LA PETITE BOHEME",1
"LA PETITE AUBERGE",1
"LA PETITE",1
"LA PETAUDIERE",1
"LAPEROUSE",1
"L'APEROCK CAFE",1
"L'APERO",1
"LA PERLE DE L'ORIENT",1
"LA PERLE DE DALIAN",1
"LA PERLE",1
"LA PERLA BAR",1
"LA PEPITE",1
"LA PENICHE DU 19EME",1
"LA PENELA",1
"LA PENA DE …",1
"LA PELOUSE DE REUILLY",1
"LA PAUSE GOURMANDE",1
"LA PAUSE DU CONSERVATOIRE",1
"LA PAUSA",1
"LA PASSION",1
"LA PASSERELLE",1
"LA PART DES ANGES",1
"LA PARISIENNE DU FAUBOURG",1
"LA PARENTHESE",1
"LA PARADISIAQUE",1
"LA PANTHERE OSE",1
"LA PANFOULIA",1
"LA PANAME",1
"LA PALME D'OR",1
"LA PALETTE",1
"LA PAIX",1
"LA PAILLASSE",1
"LA PAELLA",1
"LA PADELLINA",1
"LA PACHANGA",1
"LAO TSEU",1
"LAO SIAM",1
"LAO LANE XANG",1
"LAO DOUANG PASEUTH",1
"LAO DOUANG CHAN",1
"LAO CHALEUNE",1
"LAO CAI",1
"LAO BEÏ WEI",1
"LAO",1
"L'ANVERS DU DECOR",1
"LA NUIT BLANCHE",1
"L'ANTRE AMIS",1
"L'ANTIDOTE",1
"LANTAWOK",1
"LANSARD",1
"LA NOUVELLE ROTISSERIE",1
"LA NOUVELLE REPUBLIQUE",1
"LA NOUVELLE GARE",1
"LA NOUVELLE ETOILE",1
"LA NOTIZA",1
"LA NOCHE",1
"LA NOCERIA",1
"LANGOUSTA PASSY",1
"LANGOUSTA",1
"LANGON BEACH",1
"L'ANGOLO 42",1
"L'ANGLE BABYLONE",1
"L'ANGELUS DU CANAL",1
"L'ANGELUS",1
"L'ANGE 20",1
"L'ANE QUI RIT",1
"L'ANECDOTE",1
"LANCETTA",1
"L ANASON",1
"L'AMUSE GUEULE",1
"LA MUSE DU CHAI",1
"LA MURAILLE DU PHENIX",1
"L'AMPHI",1
"LA MOUSSON",1
"L'AMOUR VACHE",1
"L  AMOUR A LA FOLIE",1
"LA MOSQUEE DE PARIS",1
"LA MOREZIENNE",1
"LA MONTAGNE",1
"LA MONELLA",1
"LA MONDAINE",1
"LA MOME",1
"L'AMIRAL",1
"LA MIRABELLE",1
"LAMINIAK ATELIER PATISSERIE",1
"LA MIN",1
"L'AMI JUSTIN",1
"L'AMI GEORGES",1
"LAMIFA",1
"LA MIE DINETTE",1
"LA MIE CALINE",1
"L'AMI DU VENTRE",1
"LA MIA PIZZA",1
"LA MIA CASA",1
"L'A MIA",1
"LA METHODE",1
"LA MERE POUCHET",1
"LA MERE LACHAISE",1
"LA MERE CATHERINE",1
"LA MERE AGITEE",1
"LA MERCERIE",1
"LAMERAMERA",1
"LAMEN HIGUMA",1
"LA MENAGERIE",1
"LA MEDITERRANEE",1
"LA MECANIQUE",1
"L'AMBROISIE",1
"L'AMBROISE PARE",1
"L'AMBASSADE",1
"L'AMAZONIAL",1
"LA MAZANE",1
"LA MATTA",1
"LA MASSARA",1
"LA MASCOTTE DU FAUBOURG",1
"LA MARQUISE",1
"LA MARMITTE DE DILAN",1
"LA MARMITE DE PAULINE",1
"LA MARINA",1
"LA MARGUERITE",1
"L'AMARETTO",1
"LA MARCHANDISE",1
"LA MANUFACTURE",1
"LA MANIFATTURA",1
"LA MANGUE VERTE",1
"LA MANGERIE",1
"LA MANDARIN MASSENA",1
"LA MAMA",1
"L'AMALGAME",1
"LA MAIZON",1
"LA MAISON WU",1
"LA MAISON THAI",1
"LA MAISON ROSE",1
"LA MAISON PRUNIER",1
"LA MAISON POURPRE",1
"LA MAISON DU VIN",1
"LA MAISON DU SHAWARMA",1
"LA MAISON DU QUINOA",1
"LA MAISON DU POULET",1
"LA MAISON DU POKE BOWL",1
"LA MAISON DU KNAFE",1
"LA MAISON DU KEBAB",1
"LA MAISON DU JARDIN",1
"LA MAISON DU FALAFEL",1
"LA MAISON DU DIM SUM",1
"LA MAISON DU CAVIAR",1
"LA MAISON DU BOULEVARD",1
"LA MAISON DU BONHEUR",1
"LA MAISON DU 46",1
"LA MAISON DOUDOU",1
"LA MAISON DE VERLAINE",1
"LA MAISON DES PROTEINES",1
"LA MAISON DES CYCLADES",1
"LA MAISON DE SARA-LI",1
"LA MAISON DE L'AUBRAC",1
"LA MAISON DE LA CREPE",1
"LA MAISON BLEUE",1
"LA MAIN D’OR",1
"LA MAIN DE LA MARIEE",1
"LA MAIN AU PANIER",1
"LA MADRAGUE",1
"LA MADONNINA",1
"LA LUNE VERTE",1
"LA LUNAISON ATELIER MI",1
"LA LUNA",1
"LA LUGE",1
"LA LUCHA LIBRE",1
"L'ALSACIEN",1
"L'ALSACE",1
"LA LOUTRE",1
"LA LOUISE",1
"L'ALOUETTE",1
"LA LORRAINE",1
"LA LOGE THELEME",1
"LA LOCANDA DI PULCINELLA",1
"L'ALLIANCE",1
"L'ALLER RETOUR",1
"L'ALIVI",1
"LA LIMITE",1
"L'ALIMENTATION GENERALE",1
"L'ALIMENTARI",1
"L'ALIGOT",1
"L'ALICHEUR",1
"L'ALIBI",1
"LA LIBANAISE",1
"L'ALHAMBRA",1
"L'ALEXANDRA",1
"L'ALBAR",1
"LA LAVERIE",1
"LA LATTERIA",1
"LA LASER DE PANEL",1
"LA LASAGNERIA",1
"L'ALAMBIC",1
"LA LAGUNAIRE",1
"LAK THAI",1
"LAKOU",1
"LA KORBIENNE",1
"LA KAHINA",1
"LA JONQUE D OR",1
"LA JAVA",1
"LA JAJA",1
"LA JACOBINE",1
"LAIZE",1
"LAITERIE SAINTE CLOTILDE",1
"LAIT DE COCO",1
"LAI'TCHA",1
"L'AILE DORADO",1
"LAI-LAI KEN",1
"LAI LAI",1
"L'AIGLE",1
"LAIA",1
"LAHORE SWEETS HOME MADE",1
"LA HAVANE",1
"LA HALTE DU SACRE COEUR",1
"LA HALTE",1
"LA HALLE AUX OLIVIERS",1
"LA GUINGUETTE D'ANGELE",1
"LA GUINCHEUSE",1
"LA GUEZ MERE",1
"L'AGRUME",1
"LA GROTTE DE CHYPRE",1
"LA GRIVOISERIE",1
"LA GRISETTE",1
"LA GRILLE VINTAGE",1
"LA GRILLE MONTORGUEIL",1
"LA GRENOUILLE BLEUE",1
"LA GRAPPE D OR",1
"LA GRAPPE D'OR",1
"LA GRANGE DE REUILLY",1
"LA GRANGE AUX CANARD",1
"LA GRANDE PRAIRIE",1
"LA GRANDE OURSE",1
"LA GRANDE MURAILLE DE PEKIN",1
"LA GRANDE MAISON",1
"LA GRANDE CREMERIE",1
"LA GRANDE CLASSE",1
"LA GRANDE CASCADE",1
"LA GRANDE CANTINE DE L’ARC",1
"LA GRANDE BRASSERIE",1
"LA GOUTTIERE",1
"LA GOUTTE ROUGE",1
"LA GOUTTE D’EAU",1
"LA GOURMANDINE",1
"LA GOURMAND'IN",1
"LA GOULUE",1
"LA GOULETTE",1
"LA GORGEE",1
"LA GONDOLA",1
"LA GOGUETTE",1
"LAGOA",1
"LA GIOCONDA",1
"LA GILLE BAR",1
"LA GEODE",1
"LA GENTILHOMMIERE",1
"LA GENTIANE",1
"LA GAZETTE BATIGNOLLES",1
"LA GAZETTE",1
"LA GAZELLE D'OR",1
"LA GAZELLE",1
"LA GAVOTTE",1
"LA GAULOISE",1
"LA GAUFRERIE",1
"LA GATINAISE",1
"LA GARGAMELLE",1
"LA GARCONNIERE",1
"LA GARANTITA",1
"LA GALLERY",1
"LA GALETTERIE",1
"LA GALETTE DU LIBAN",1
"LA GALETTE AU MOULIN",1
"LA GALEMIE",1
"LA FUT GUEUSE",1
"L'AFTER ROOM",1
"L'AFTER",1
"LA FRONDE",1
"L'AFRODISIAC",1
"LA FRINGALE",1
"L'AFRIKA",1
"L'AFRICANA",1
"LA FRESQUE",1
"LA FRESH",1
"LA FRANCAISE",1
"LA FRAISE BLEUE",1
"LA FRAIRIE",1
"LA FRAICHEUR DU JOUR",1
"LA FOURMI CAFE",1
"LA FOURMI AILEE",1
"LA FOURCHETTE DU PRINTEMPS",1
"LA FOURCHETTE BERBERE",1
"LA FOURCHE ROYALE",1
"LA FOULE",1
"LA FORCHETTA",1
"LA FONTAINE SAINT MICHEL",1
"LA FONTAINE D'ITALIE",1
"LA FONTAINE DE JADE",1
"LA FONDA",1
"LA FOLIE EN TETE",1
"LA FOISONNANTE",1
"LA FOCACCIA",1
"LA FLAMME",1
"LA FINCA HOTEL   LA MESITA RESTAURANT",1
"LA FILLE DU BOUCHER",1
"LA FILLE A PAPA",1
"LA FIEVRE",1
"LA FIDELITE",1
"LA FICELLE",1
"L'AFGHANI",1
"L'AFFRANCHI",1
"L'AFFICHE",1
"L'AFFAME TRIP",1
"L'AFFABLE",1
"LA FEURBAIN GRILL",1
"LA FERRANDAISE",1
"LA FERME DU RAIL",1
"LA FERME DE CHARLES",1
"LA FERIA",1
"LA FELICITE",1
"LA FEE VERTE",1
"LA FEE ORIENTALE",1
"LAFAYETTE ANTICIPATIONS",1
"LA FAVORITA",1
"LA FAUVETTE",1
"LA FAMILLE & COMPAGNIE",1
"LA FAMILLE",1
"LA FAMIGLIA",1
"LA FACTORY",1
"LA FAC",1
"LA FABRIQUE DES BOUCHONS",1
"LA FABRIQUE",1
"LA FABRICA",1
"LA ESTANCIA",1
"LA ESCONDIDA 14",1
"LA ESCONDIDA",1
"LA DYNASTIE",1
"LADY MARMELADE",1
"LA DROGUERIE_",1
"L'ADRIATIQUE",1
"LA DOYENNE CHEZ A. ET C.",1
"LA DOUZIEME",1
"LA DORATA",1
"LA DONUTERIA",1
"LA DONNA",1
"LA DIVINA COMEDIA",1
"LA DIVETTE DE MONTMARTRE",1
"LA DIVETTE DE CLICHY",1
"LA DIVA",1
"LADID",1
"LA DEMEURE",1
"LA DEMESURE",1
"L'ADELITA",1
"LADELICE SUSHI",1
"LA DEDICACE",1
"LA DAUPHINE",1
"LA DARONNE",1
"LADAMEDEPIC A PARIS",1
"L'ADADA",1
"LA CURIEUSE CAMPAGNE",1
"LA CUISINE LYONNAISE",1
"LA CUISINE DE L'HIMALAYA",1
"LA CUILLERE EN BOIS",1
"LA CUEVA",1
"LACTEM",1
"LAC TANA",1
"LA CRETE",1
"LA CRÊPE SUR MESURE",1
"LA CREPE RIT DU CLOWN",1
"LA CREPERIE SAINT HONORE",1
"LA CREPERIE QUI FAIT L'ANGLE",1
"LA CREPERIE FRANCAISE",1
"LA CREPERIE DES PECHEURS",1
"LA CREPERIE DES CANETTES",1
"LA CREPERIE DE JOSSELIN",1
"LA CREPERIE D'ARNAUD",1
"LA CREPERIE BRETONNE",1
"LA CREPERIE BOILEAU",1
"LA CREOLE",1
"LA CREMAILLERE 1900",1
"LA COUVEE",1
"LA COURONNE D'OR",1
"LA COUR DU FAUBOURG",1
"LA COUR DE ROME",1
"LA COUPE D'OR",1
"LA COULEE DOUCE",1
"LA CORTE",1
"LA CORNE DE L'AFRIQUE",1
"LA COQUILLE",1
"LA COOPERATIVE",1
"LA CONTRESCARPE",1
"LA CONTREBANDE",1
"LA CONSERVERIE PAYSANNE",1
"LA CONFISERIE DU LAC (KIOSQUE)",1
"LA CONFIDENTE",1
"LA CONDESA",1
"LA COMTESSE",1
"LA COMPOSITEUR",1
"LA COMPAGNIE DU CAFE",1
"LA COMPAGNIE",1
"LA COMMANDERIE",1
"LA COMEDIE",1
"L'ACOLYTE",1
"LA COLLECTIVE PARISIENNE",1
"LA CLOSERIE DES LILAS",1
"LA CLOCHE D'OR",1
"LA CLEF DES CHAMPS",1
"LA CITROUILLE",1
"LA CIPALE",1
"LA CIME",1
"LACIGNE",1
"LA CHOUQUETTE",1
"LA CHOPE SAINT FARGEAU",1
"LA CHOPE LORRAINE",1
"LA CHOPE DES COMPAGNONS",1
"LA CHOPE DES ARTISTES",1
"LA CHOPE DE CORENTIN",1
"LA CHOPE DAGUERRE",1
"LA CHOPE CHAMPERRET",1
"LA CHOPE A MOU''S",1
"LAC HONG",1
"LACHINGADA",1
"LA CHINE MASSENA",1
"LA CHICH'ART",1
"LA CHAUMONNERIE",1
"LA CHAUMIERE EN L'ILE",1
"LA CHAUFFERIE",1
"LA CHARRETTE CREOLE",1
"LA  CHARRETTE",1
"LA CHANTEFABLE",1
"LA CHAMPMESLE",1
"LA CHAMBRE BLEUE",1
"LA CHAMADE",1
"LA CHAISE AU PLAFOND",1
"LAC DE L'OUEST",1
"LAC DE CHINE",1
"L'ACCORDOLOGUE",1
"L'ACCOLADE",1
"LA CAVE PAUL BERT",1
"LA CAVE GOURMANDE",1
"LA CAVE DROUOT",1
"LA CAVE DES FREROTS",1
"LA CAVE DE LA BONNE FRANQUETTE",1
"LA CAVE CAFE",1
"LA CAUSERIE",1
"LA CASZ",1
"LA CASSEROLE",1
"LA CASQUETTE",1
"LA CASITA OX",1
"LA CASCADE ISTAMBUL",1
"LA CASCADE",1
"LA CASBA MAROCAINE",1
"LA CASA JULIETA",1
"LA CASA DE ROXANA",1
"LA CASA",1
"LA CARTE BLANCHE",1
"LA CAROTTE VERTE",1
"LA CARAVELLE",1
"LA CARAVANE",1
"LA CAPANNINA",1
"LA CAPANNA",1
"LA CANTINIERE",1
"LA CANTINE THAI SPICES",1
"LA CANTINE RUSSE",1
"LA CANTINE MAROCAINE",1
"LA CANTINE GOURMANDE",1
"LA CANTINE FABIEN",1
"LA CANTINE DU SIAM",1
"LA CANTINE DU 20EME",1
"LA CANTINE DU 18",1
"LA CANTINE DIDEROT",1
"LA CANTINE DES TSARS",1
"LA CANTINE DES TONTONS",1
"LA CANTINE DE SAMUEL",1
"LA CANTINE DE QUARTIER",1
"LA CANTINE DE LEO",1
"LA CANTINE DE LA CIGALE",1
"LA CANTINE DE GASTON",1
"LA CANTINE DE CANTIN",1
"LA CANTINE DE BABELVILLE",1
"LA CANTINE COREENNE ELYSEE",1
"LA CANTINE COREENNE",1
"LA CANTINE BY PAPREC",1
"LA CANTINE BRETONNE",1
"LA CANTINA CHIC",1
"LA CANOPEE",1
"LA CANONNIERE",1
"LA CAMPAGNOLA",1
"LA CAMILINA",1
"LA CAMELIA",1
"LA CAMBODGE 17",1
"LA CALE SECHE",1
"LA CALEBASSE",1
"LA CAGOUILLE",1
"LA CAGNOTTE",1
"LA CAFFETTERIA",1
"LA CAFETERIA",1
"LA CAFEOTHEQUE",1
"L'ACADEMIE DE LA BIERE",1
"LA CABANE MONTORGUEIL",1
"LA CABANE GOURMANDE",1
"LA CABANE A HUITRES",1
"LA CABANE 47",1
"LA CABANA",1
"LA BUVETTE",1
"LA BUTTE AUX PIAFS",1
"LA BULLE À BIÈRE",1
"LA BULLE",1
"LA BUCHERIE",1
"LA BUCA",1
"L'ABSOLU",1
"L'ABSINTHE CAFE",1
"L'ABSINTHE",1
"LA BRULERIE DEGUSTATION",1
"LA BRULERIE CAUMARTIN",1
"LA BROUETTE",1
"LA BRINGUE",1
"LA BRIGATA",1
"LA BRIGADE DU TIGRE",1
"LA BRICOLE",1
"LA BRICIOLA",1
"L'ABRIBUS",1
"L'ABREUVOIR",1
"LABRAZZERIE",1
"LA BRASSERIE THAI",1
"LA BRASSERIE ITALIENNE",1
"LA BRASSERIE DE SEGALA",1
"LA BRASSERIE DE L'ILE SAINT LOUIS",1
"LA BRASSERIE BRETONNE",1
"LA BRASERADE",1
"LA BOUTIQUE DU BON COIN",1
"LA BOUTIQUE DES VINS",1
"LA BOUTIQUE CAFE CHINOIS",1
"LA BOUSSOLE",1
"LA BOURSE OU LA VIE",1
"LA BOULE ROUGE",1
"LA BOULE",1
"LA BOUFFARDE",1
"LA BOUCHE BLEUE",1
"LA BOSSUE",1
"L'ABORDAGE",1
"LA BONNE NOUVELLE",1
"LA BONNE MER",1
"LA BONNE HEURE",1
"LA BONNE EXCUSE",1
"LA BONNE ECOLE",1
"LA BONNE DECISION",1
"LA BONNE BIERE",1
"LA BONBONNIERE",1
"LA BOMBONNIERE DE MARIE (KIOSQUE)",1
"LA BOMBE",1
"LA BOLEE",1
"LA BOITE AUX LETTRES",1
"LA BOITE A PIZZA",1
"LA BOISSONNIERE CHARONNE",1
"LA BOISSONNIERE",1
"LA BOHEMIENNE",1
"LA BODEGA CAMBRONE",1
"LA BODEGA",1
"LA BOCCA",1
"LA BOCA",1
"LA BISE",1
"LA BIRRERIA",1
"LA BIGOUDENNE",1
"LA BIBIMERIE",1
"LA BETE NOIRE",1
"LAB ET COFFE SHOP",1
"LA BELLE VIE",1
"LA BELLE RONDE",1
"LA BELLE QUILLE",1
"LA BELLE PIZZE",1
"LA BELLE MER",1
"LA BELLE HORTENSE",1
"LA BELLE FERRONNIERE",1
"LA BELLE ETOILE",1
"LA BELLE ETINCELLE",1
"LA BELLE EQUIPE",1
"LA BELETTE",1
"LA BECANE",1
"LA BAZE",1
"LA BASILICATA",1
"LA BASCULE",1
"LA BARRIQUE",1
"LA BARRA LATINA",1
"LA BARRA",1
"LA BARAQUE",1
"LA BARAKA",1
"LA BANQUETTE",1
"LA BAMBOUCHE",1
"LA BALADNA",1
"LA BAIE D'HA LONG",1
"LA BAHIANAISE",1
"LA BAGUETTE DU BOUCHER",1
"LA BAGUE DE KENZA",1
"LA BACHE BLEUE",1
"LA 20 EME",1
"KYUSHU RAMEN",1
"KYUSHU",1
"K-YUMMY",1
"KYU",1
"KYOTO",1
"KYO FUJI",1
"KYNKISHIN",1
"KYDAM",1
"KWON",1
"K.V",1
"KURDISTAN",1
"KURA",1
"KUNCHAPI",1
"KUMA",1
"KU MA",1
"KUKU",1
"KUCCINI",1
"KUBODA",1
"K-TOWN STREET FOOD",1
"K'SI",1
"KRUNG THEP MAHANAKORN",1
"KRISTAL",1
"KRISPY CHICKEN",1
"KRISNA BHAVAN",1
"KRISHNAA",1
"KRISHINA",1
"KREP ET STREET",1
"KREP",1
"KRASH",1
"K POKE",1
"K'PITAL",1
"KOZY",1
"KOZA",1
"KOYAKA KITCHEN",1
"KOYA",1
"KOUNOUZ",1
"KOULIBIA",1
"KOUKOU",1
"KOUKI",1
"KOUKA",1
"KOUCHIYAKI",1
"KOUCHERY DU BON COEUR",1
"KOTO",1
"KOSYUEN",1
"KOSSAIDI",1
"KOSS",1
"KOSMIK CORNER",1
"KOSHI",1
"KOSHER PIZZA",1
"KO SAMUI",1
"KORUM CAFE",1
"KORIZ",1
"KOREAN FRIED CHICKEN",1
"KOREAN BARBECUE GRILL",1
"KORAT",1
"KOOTCHI",1
"KOOL FOOD",1
"KOOK IL KWAN",1
"KONG RESTAURANT",1
"KONG FU CUISINE",1
"KONBINI D’ASIE",1
"KOMPRESSOR",1
"KOMOREBI",1
"KOMINOOR",1
"KOMATSUBAKI",1
"KOKUBAN",1
"KOK PING",1
"KOKOYA",1
"KOKOT",1
"KOKORO",1
"KOKORIKO",1
"KOKONOR",1
"KOKOHANA",1
"KOKOBAN",1
"KOKO",1
"KOKE KOKKO",1
"KOJOBA",1
"KOI BOWL",1
"KOH YANG",1
"KOH SAMET",1
"KOH LAO",1
"KOH-E-NOOR",1
"KOFF",1
"KOETSU",1
"KODAWARI RAMEN",1
"KODA WARI RAMEN",1
"KOCHI",1
"KOCHAI",1
"KOBA",1
"KNIGHT’S PUB",1
"K MART",1
"KLIN",1
"KLAYAA",1
"KIYOMIZU",1
"KIYO AJI",1
"KITTY O'SHEA",1
"KITSUME",1
"KITO KITO",1
"KITH",1
"KITCHEN TER(RE)",1
"KITCHEN GALERY BIS",1
"KI SUSHI",1
"KISSPROOF",1
"KISS",1
"KISORO SUSHI",1
"KIRIN",1
"KIRIKO",1
"KIRAZ",1
"KIRANE'S",1
"KIRANE",1
"KIOTORI",1
"KIOSK",1
"KINUGAWA",1
"KINU",1
"KINTARO CAFE",1
"KINI",1
"KING SMOKE",1
"KING SANDWICH",1
"KING KONG",1
"KING FRESH FOOD",1
"KING FALAFEL PALACE",1
"KINGDOM BURGER",1
"KING COCK",1
"KING",1
"KIND HEART",1
"KIND CAFE",1
"KIM YANG",1
"KIMURA",1
"KIM'S SPOON",1
"KIMSOU",1
"KIM'S BAR",1
"KIM RESTAURANT JAPONAIS",1
"KIM PHUC",1
"KIM LONG",1
"KIM & KIM",1
"KIMGOGI",1
"KIMBE",1
"KIKOU SUSHI",1
"KIKOU",1
"KIFOLIE",1
"KI FAK",1
"KIDS CORNER",1
"KICK CAFE",1
"KICK",1
"KICCHO",1
"KIBO NO KI",1
"KIBELE",1
"KIBALOMA",1
"KHUN AKORN INTERNATIONAL",1
"KHUA NONG MAI",1
"KHONKAEN & UDON THAI",1
"KHEOPS",1
"KHEAK & VERO",1
"KHAO TIP",1
"KHAO THAI",1
"KHAJURAHO",1
"KHAI TRI",1
"KHAHA",1
"KHAG THAI",1
"KHAAW HOOM",1
"KEYAKI",1
"KESSARI",1
"KES JARDINS DE BAGATELLE",1
"KESHU",1
"KERVAN",1
"KERN",1
"KER BEER",1
"KERAMIKA",1
"KENZE M",1
"KENNEDY EIFFEL",1
"KEMIA",1
"KEKO MOMO",1
"KEI KOBAYASHI",1
"KEHRIBAR",1
"KEBI",1
"KEBAP HOUSE",1
"KEBAB TURQUE",1
"KEBAB ORDENER",1
"KEBAB MINA",1
"KEBAB ISTANBUL",1
"KEBAB HOUSE",1
"KEBAB ELYSEE",1
"KEBAB DE TURENNE",1
"KEBAB DES BATIGNIOLLES",1
"KEBAB CORNER",1
"KEBAB CITY",1
"KEBAB ALESIA",1
"KEBAB",1
"K-CHIMAEK",1
"K BIO",1
"KB9",1
"KB",1
"K.B",1
"KAZUKI",1
"KAZU",1
"KAZOKU",1
"KAZIAMANI",1
"KAZA MAZA",1
"KAZ",1
"KAWAKAMI",1
"KAWAII",1
"KAWAA",1
"KAVOD",1
"KAUN NEAK SRE",1
"KATMANDOU",1
"KATHMANDU",1
"KASTOORI",1
"KASLIK",1
"KASKAD",1
"KASHMIR HOUSE",1
"KASHMIR",1
"KASCROUTE",1
"KASA COFFEE",1
"KARMA",1
"KARAVAKI AU JARDIN DU LUXEMBOURG",1
"KARAOKE BOX",1
"KARAMNA",1
"KARAMBOLE CAFE",1
"KARAH",1
"KAPUNKA VEGAN",1
"KAPLAN",1
"KAORI",1
"KANTEEN",1
"KANPAI",1
"KANOPE",1
"KANJI",1
"KANI",1
"KANAZAWA",1
"KANAYA",1
"KANADE",1
"KANACO",1
"KAMYEON",1
"KAMOGAWA",1
"KAMI KA",1
"KAMAKIRI",1
"KALYANI",1
"KALY",1
"KALSANG",1
"KALINKA",1
"KALI",1
"KALENTICA",1
"KALENTE",1
"KALBAS’",1
"KALANK",1
"KALAMY MYA",1
"KALAMATA",1
"KAKDOUGUI",1
"KAIZEN",1
"KAIYO",1
"KAITEN",1
"KAI",1
"KAHN",1
"KAFLAF",1
"KAFFEE BAR 19",1
"KAFE JEAN",1
"KAFEIBAIE",1
"KADOYA",1
"KABUL KITCHEN",1
"KAALI TEMPLE",1
"K1ZE",1
"J’PEUX PAS J’AI PONEY",1
"J’ADORE MANGER",1
"JYL CAFE",1
"JWAJ'M JUICE",1
"JUVIA",1
"JUVENILES",1
"JUSTIN",1
"JUST FAIM",1
"JUSTE LE ZINC",1
"JUSTE LEBLANC",1
"JUSTE",1
"JUST DONUTS",1
"JUPI",1
"JUNK YARD",1
"JUNK",1
"JUNGLII",1
"JUNGLI",1
"JUNGLE WOK",1
"JUNE",1
"JUN",1
"JUMP",1
"JUMEIRAH",1
"JULO",1
"JULIEN",1
"JULES ET JO",1
"JUJUBE",1
"JUJI-YA",1
"JUICY POP",1
"JUICE BOX",1
"JUICE BAR",1
"JUGOYA",1
"JUGAAD",1
"JUBA KEBAB",1
"JUANCHITO",1
"JUAN",1
"JTEPADI !",1
"JOZI",1
"JOY TIME",1
"JOYTI",1
"JOY IN FOOD",1
"JOYA",1
"JOVIA",1
"JOUY",1
"JOUVENCE",1
"JOURS DE FETE",1
"JOSEPH ET RAYMOND",1
"JOSANICA",1
"JORGE",1
"JOON",1
"JOO DANG",1
"JONQUE D'OR",1
"JON MAT TAENG",1
"JONG NO",1
"JONES",1
"JO & NANA",1
"JOLIA",1
"JOJI",1
