"X","Y","OBJECTID","c_ord","arro","qua","xbis","ybis","num","let","typ_voie","lib_voie","seq","sit","type","codact","ens","bio","surf","cc_id","cc_niv","niv47","niv18","niv8","niv2"
647792.155299999,6.8594329571e6,59984,52962,15,57,647789.32046242,6.85943013509789e6,407,"","RUE","VAUGIRARD",2,"A","C","CH201","BAR & CANTINA",0,1,0,"",11102,111,5,1
647774.649499997,6.8600368923e6,59985,53081,15,57,647770.9293669,6.86003542239873e6,281,"","RUE","LECOURBE",2,"R","C","CH106","DA LUCIA",0,1,0,"",11101,111,5,1
649311.7029,6.859504017e6,59997,54289,15,57,649319.03826724,6.85950082444813e6,57,"","RUE","VOUILLE",3,"R","C","CH103","AU PETIT GRAIN DE SEL",0,1,0,"",11101,111,5,1
648179.476499997,6.8594130654e6,59998,54308,15,57,648179.4765,6.8594130654e6,81,"","RUE","OLIVIER DE SERRES",1,"R","C","CH302","POKE LOVE",0,1,0,"",11103,111,5,1
649819.68,6.8602832559e6,60010,55477,15,58,649819.68,6.8602832559e6,59,"","BD","VAUGIRARD",1,"R","C","CH108","TRAITEUR PHENICIEN",0,1,0,"",11101,111,5,1
648547.8517,6.8612794027e6,60015,55962,15,59,648545.07909869,6.86127651952779e6,61,"","AV","LA MOTTE PICQUET",2,"R","C","CH302","LA SANDWICHERIE DU XV",0,1,0,"",11103,111,5,1
647812.393200003,6.8614015663e6,60020,56272,15,59,647814.37624747,6.86140504013401e6,30,"","RUE","SAINT CHARLES",2,"A","C","CH201","STAM KFE",0,1,0,"",11102,111,5,1
647017.877700001,6.8608435393e6,60041,58345,15,60,647011.28785498,6.86084807515081e6,4,"","RUE","CONVENTION",3,"R","C","CH303","SALADES & CRÊPES",0,1,0,"",11103,111,5,1
647149.855499998,6.8609502617e6,60045,58605,15,60,647157.83266591,6.86095086570672e6,17,"","AV","EMILE ZOLA",3,"R","C","CH103","LES QUATRE SAISONS",0,1,0,"",11101,111,5,1
646873.803900003,6.8613674728e6,60053,59273,16,61,646873.8039,6.8613674728e6,1,"","RUE","PIERRE LOUYS",1,"A","C","CH201","LE JARDIN",0,1,0,"",11102,111,5,1
646955.009099998,6.8614304463e6,60054,59299,16,61,646955.0091,6.8614304463e6,14,"","AV","VERSAILLES",1,"R","C","CH108","ZAMANE",0,1,0,"",11101,111,5,1
647124.377400003,6.8620794237e6,60071,60661,16,62,647124.3774,6.8620794237e6,23,"","RUE","ANNONCIATION",1,"R","C","CH106","LA MATTA",0,1,0,"",11101,111,5,1
646806.804399997,6.862482034e6,60078,60963,16,62,646806.8044,6.862482034e6,25,"","RUE","POMPE",1,"R","C","CH101","BON",0,1,0,"",11101,111,5,1
646609.969999999,6.8622601238e6,60079,61096,16,62,646609.97,6.8622601238e6,19,"","CHAU","MUETTE",1,"R","C","CH109","ANDIA",0,1,0,"",11101,111,5,1
647587.590899996,6.8630653465e6,60097,61819,16,63,647586.636767,6.86306146196268e6,129,"","RUE","LAURISTON",2,"R","C","CH101","GOLDEN SPOON",0,1,0,"",11101,111,5,1
648379.276100002,6.8642019399e6,60101,62907,17,65,648379.2761,6.8642019399e6,15,"","AV","WAGRAM",1,"R","C","CH303","O'TACOS",0,1,0,"",11103,111,5,1
647669.768799998,6.8646424809e6,60111,63460,17,65,647669.7688,6.8646424809e6,2,"","RUE","WALDECK ROUSSEAU",1,"R","C","CH106","LA FAMIGLIA",0,1,0,"",11101,111,5,1
647676.427100003,6.8649753905e6,60113,63625,17,65,647676.4271,6.8649753905e6,42,"","BD","GOUVION SAINT CYR",1,"R","C","CH106","LE MONTE CRISTO",0,1,0,"",11101,111,5,1
647988.013599999,6.8650887062e6,60115,63774,17,65,647988.0136,6.8650887062e6,13,"","RUE","VERNIER",1,"R","C","CH303","ILIA",0,1,0,"",11103,111,5,1
648158.953299999,6.8652663916e6,60116,63872,17,65,648158.9533,6.8652663916e6,135,"","AV","VILLIERS",1,"R","C","CH106","LA TAVOLA",0,1,0,"",11101,111,5,1
648359.853200004,6.8649301171e6,60117,63958,17,65,648359.8532,6.8649301171e6,73,"","AV","NIEL",1,"R","C","CH101","L'ALIGOT",0,1,0,"",11101,111,5,1
648572.784699999,6.8647892875e6,60121,64366,17,65,648572.7847,6.8647892875e6,11,"","RUE","RENNEQUIN",1,"R","C","CH109","LA LIBANAISE",0,1,0,"",11101,111,5,1
648496.386200003,6.8646011044e6,60123,64501,17,65,648493.30370191,6.8645985552422e6,24,"","RUE","PONCELET",2,"R","C","CH302","FUSI SUSHI",0,1,0,"",11103,111,5,1
648993.361199997,6.8649244022e6,60125,64930,17,66,648993.3612,6.8649244022e6,48,"","RUE","PRONY",1,"A","C","CH101","GOTTI",0,1,0,"",11101,111,5,1
648782.302900001,6.8650359414e6,60126,65025,17,66,648775.56855158,6.86504025979684e6,73,"","RUE","PRONY",3,"R","C","CH106","TRATTORIA",0,1,0,"",11101,111,5,1
648404.654200003,6.8652110983e6,60127,65204,17,66,648404.6542,6.8652110983e6,9,"","PL","MARECHAL JUIN",1,"A","C","CH101","DESSIRIER",0,1,0,"",11101,111,5,1
648887.392200001,6.8652304163e6,60133,65487,17,66,648889.1230609,6.86523402242265e6,145,"","AV","WAGRAM",2,"A","C","CH201","LE BOUQUET DE WAGRAM",0,1,0,"",11102,111,5,1
650015.1065,6.8656375811e6,60149,66923,17,67,650018.09954578,6.86563492748417e6,106,"","RUE","NOLLET",2,"R","C","CH101","L'ENVIE DU JOUR",0,1,0,"",11101,111,5,1
649574.392700002,6.8651599914e6,60152,67555,17,67,649574.3927,6.8651599914e6,78,"","RUE","LEVIS",1,"R","C","CH303","VERT MIDI",0,1,0,"",11103,111,5,1
650352.677299999,6.865443003e6,60153,67627,17,68,650352.6773,6.865443003e6,40,"","RUE","LEMERCIER",1,"A","C","CH201","LE ROYAL 17",0,1,0,"",11102,111,5,1
650111.667900003,6.8659133637e6,60161,68569,17,68,650107.86648838,6.86591211900337e6,4,"","RUE","GUY MOQUET",2,"R","C","CH403","*** NON RENSEIGNE ***",0,1,0,"",11104,111,5,1
650742.8257,6.8653321797e6,60165,69128,18,69,650742.8257,6.8653321797e6,7,"","RUE","CAVALLOTTI",1,"R","C","CH101","LE PERROQUET VERT",0,1,0,"",11101,111,5,1
650822.691500001,6.8661566179e6,60169,69345,18,69,650822.6915,6.8661566179e6,230,"","RUE","CHAMPIONNET",1,"A","C","CH201","L’ASTROLABE 18",0,1,0,"",11102,111,5,1
651527.608199999,6.8657550866e6,60175,70037,18,69,651527.6082,6.8657550866e6,72,"","RUE","LAMARCK",1,"A","C","CH201","RITA",0,1,0,"",11102,111,5,1
651415.673100002,6.8652327448e6,60181,70554,18,69,651415.6731,6.8652327448e6,2,"","RUE","DURANTIN",1,"A","C","CH403","GENOVESE",0,1,0,"",11104,111,5,1
651154.607699998,6.8653234485e6,60182,70657,18,69,651154.6077,6.8653234485e6,11,"","RUE","JOSEPH DE MAISTRE",1,"R","C","CH401","LA BOSSUE",0,1,0,"",11104,111,5,1
650919.8992,6.8652338494e6,60183,70736,18,69,650919.8992,6.8652338494e6,10,"","RUE","CAULAINCOURT",1,"R","C","CH403","LA FONDA",0,1,0,"",11104,111,5,1
652151.5744,6.8653796666e6,60191,71791,18,70,652151.5744,6.8653796666e6,47,"","RUE","CLIGNANCOURT",1,"R","C","CH303","PARISTAMBUL",0,1,0,"",11103,111,5,1
652121.329599999,6.8653914021e6,60192,71801,18,70,652121.3296,6.8653914021e6,3,"","RUE","MULLER",1,"R","C","CH403","HOUSE LOUNGE",0,1,0,"",11104,111,5,1
652005.052500002,6.8653688877e6,60193,71839,18,70,652008.87154321,6.86537007719945e6,30,"","RUE","MULLER",2,"R","C","CH302","LE PETIT GOURMAND",0,1,0,"",11103,111,5,1
652061.685900003,6.8656407799e6,60197,71991,18,70,652061.6859,6.8656407799e6,36,"","RUE","CUSTINE",1,"A","C","CH201","ROYAL CUSTINE",0,1,0,"",11102,111,5,1
652054.1109,6.8656440196e6,60198,71992,18,70,652054.1109,6.8656440196e6,38,"","RUE","CUSTINE",1,"R","C","CH303","CAVE NANSOUTY",0,1,0,"",11103,111,5,1
652077.645800002,6.8663237941e6,60207,72924,18,70,652077.6458,6.8663237941e6,57,"","RUE","HERMEL",1,"R","C","CH105","LE MASSOU",0,1,0,"",11101,111,5,1
652143.531000003,6.8662140239e6,60209,72958,18,70,652143.531,6.8662140239e6,31,"","BD","ORNANO",1,"R","C","CH303","ASSIETTE BERBERE",0,1,0,"",11103,111,5,1
652321.214100003,6.8655125724e6,60214,73586,18,70,652321.2141,6.8655125724e6,54,"","BD","BARBES",1,"R","C","CH303","RESTAURANT KAMER",0,1,0,"",11103,111,5,1
652049.1228,6.865739707e6,60220,73982,18,70,652049.1228,6.865739707e6,40,"","RUE","RAMEY",1,"R","C","CH103","SAKURA",0,1,0,"",11101,111,5,1
652365.528499998,6.8652191153e6,60223,74168,18,71,652377.37647016,6.86521721119834e6,50,"","RUE","GOUTTE D OR",4,"R","C","CH106","CINQO",0,1,0,"",11101,111,5,1
652599.523800001,6.8657805858e6,60229,74511,18,71,652599.5238,6.8657805858e6,21,"","RUE","MARCADET",1,"R","C","CH303","IGBOEZUO",0,1,0,"",11103,111,5,1
652606.5405,6.8656210135e6,60230,74525,18,71,652606.31860859,6.86561701965922e6,34,"","RUE","LEON",2,"A","C","CH403","LE 34",0,1,0,"",11104,111,5,1
653318.959299996,6.8660314935e6,60237,75141,18,72,653318.9593,6.8660314935e6,81,"","RUE","PAJOL",1,"R","C","CH105","LA VIE EST BELLE",0,1,0,"",11101,111,5,1
653052.9366,6.8665423109e6,60243,75331,18,72,653053.34970896,6.86653432157331e6,94,"","RUE","CHAPELLE",3,"R","C","CH303","L'ESCALE",0,1,0,"",11103,111,5,1
654247.949600004,6.8658204835e6,60245,75575,19,73,654251.80893305,6.86581943204936e6,8,"","RUE","MATHIS",2,"R","C","CH103","FUJI YAMA",0,1,0,"",11101,111,5,1
654365.521300003,6.8651324689e6,60251,76097,19,73,654361.80502808,6.8651309892639e6,74,"","AV","JEAN JAURES",2,"R","C","CH303","FACEFOOD",0,1,0,"",11103,111,5,1
654841.793899998,6.8662210494e6,60254,76537,19,74,654841.7939,6.8662210494e6,9,"","RUE","DAMPIERRE",1,"R","C","CH105","LE KIKI'S",0,1,0,"",11101,111,5,1
653915.828000002,6.8667425539e6,60257,76661,19,74,653915.828,6.8667425539e6,4,"","AV","PORTE D AUBERVILLIERS",1,"R","C","CH303","O CROC'CHAUD",0,1,0,"",11103,111,5,1
655073.9265,6.8641069152e6,60263,77277,19,75,655074.03748844,6.8641029167401e6,14,"","RUE","VILLETTE",2,"R","C","CH106","BUONO SANO BELLO",0,1,0,"",11101,111,5,1
654757.773500003,6.8634972151e6,60274,78611,20,77,654757.7735,6.8634972151e6,42,"B","RUE","COURONNES",1,"R","C","CH303",1920,0,1,0,"",11103,111,5,1
655179.464599997,6.8635455975e6,60281,79164,20,77,655179.4646,6.8635455975e6,36,"","RUE","HENRI CHEVREAU",1,"A","C","CH403","LE POPUL'AIR",0,1,0,"",11104,111,5,1
654979.437700003,6.8633523134e6,60283,79191,20,77,654979.4377,6.8633523134e6,1,"","RUE","EUPATORIA",1,"A","C","CH106","DILIA",0,1,0,"",11101,111,5,1
656433.373899996,6.8631054348e6,60292,79700,20,78,656433.3739,6.8631054348e6,1,"","RUE","CAPITAINE MARCHAL",1,"A","C","CH201","LE COUNTRY BAR",0,1,0,"",11102,111,5,1
656214.1074,6.8634982416e6,60295,79854,20,78,656214.1074,6.8634982416e6,90,"","AV","GAMBETTA",1,"A","C","CH201","LARSON",0,1,0,"",11102,111,5,1
655717.597999997,6.8629309884e6,60301,80312,20,79,655713.60483522,6.86293122214132e6,28,"","AV","GAMBETTA",2,"R","C","CH103","GARDEN SUSHI",0,1,0,"",11101,111,5,1
655257.6162,6.8622320986e6,60304,80742,20,79,655257.6162,6.8622320986e6,1,"","RUE","PIERRE BAYLE",1,"R","C","CH302","THE CORNER",0,1,0,"",11103,111,5,1
654955.384499997,6.8631032827e6,60306,80890,20,79,654955.3845,6.8631032827e6,18,"","RUE","PANOYAUX",1,"R","C","CH403","LA CALE SECHE",0,1,0,"",11104,111,5,1
655901.467100002,6.8616661335e6,60314,81167,20,80,655901.4671,6.8616661335e6,22,"","RUE","VIGNOLES",1,"R","C","CH403","DE L'AMITIE",0,1,0,"",11104,111,5,1
656300.909199998,6.8615491734e6,60318,81510,20,80,656300.9092,6.8615491734e6,79,"","RUE","AVRON",1,"R","C","CH403","THE 79'",0,1,0,"",11104,111,5,1
656401.073200002,6.8622781067e6,60321,81965,20,80,656401.0732,6.8622781067e6,29,"","RUE","SAINT BLAISE",1,"R","C","CH107","BAILI",0,1,0,"",11101,111,5,1
652274.882600002,6.8629148758e6,60328,82690,2,8,652274.8826,6.8629148758e6,8,"","RUE","TIQUETONNE",1,"R","C","CH108","TUK TUK NAM",0,1,0,"",11101,111,5,1
652242.702500001,6.8623593826e6,60330,82970,4,13,652242.7025,6.8623593826e6,28,"","RUE","LOMBARDS",1,"R","C","CH101","COEUR DE BREIZH",0,1,0,"",11101,111,5,1
651737.997900002,6.8613549534e6,60337,83451,6,22,651737.9979,6.8613549534e6,1,"","RUE","ECOLE DE MEDECINE",1,"R","C","CH303","LIBRORUM",0,1,0,"",11103,111,5,1
650735.132700004,6.8648249997e6,60342,84005,9,33,650733.97523623,6.8648288285742e6,63,"","RUE","CLICHY",2,"R","C","CH303","VÉGÉ TABLE",0,1,0,"",11103,111,5,1
651089.623400003,6.8649961543e6,60344,84035,9,33,651089.6234,6.8649961543e6,46,"","RUE","PIERRE FONTAINE",1,"R","C","CH302","OLIVEA",0,1,0,"",11103,111,5,1
653173.848499998,6.8650441213e6,60353,84576,10,37,653173.8485,6.8650441213e6,29,"","RUE","PHILIPPE DE GIRARD",1,"R","C","CH401","NEW KALYAN",0,1,0,"",11104,111,5,1
653100.228299998,6.8637451353e6,60362,85098,10,39,653100.2283,6.8637451353e6,15,"","RUE","LUCIEN SAMPAIX",1,"R","C","CH403","JUICE BAR",0,1,0,"",11104,111,5,1
650715.112499997,6.8584620282e6,60369,85881,14,55,650711.27269162,6.85846314885676e6,35,"","RUE","BEAUNIER",2,"R","C","CH302","VENI VICI",0,1,0,"",11103,111,5,1
648217.549000002,6.8604921754e6,60371,86055,15,57,648217.549,6.8604921754e6,109,"","RUE","CROIX NIVERT",1,"R","C","CH103","K.B",0,1,0,"",11101,111,5,1
652056.277599998,6.8664423731e6,60380,87155,18,70,652060.14263842,6.86643536871009e6,66,"","BD","ORNANO",3,"R","C","CH103","LA PAILLASSE",0,1,0,"",11101,111,5,1
655676.6303,6.8630478233e6,60399,89189,20,79,655676.6303,6.8630478233e6,24,"","RUE","ORFILA",1,"R","C","CH303","KICK",0,1,0,"",11103,111,5,1
652869.994099997,6.8621007284e6,60402,89663,4,14,652873.37365445,6.86209858863092e6,10,"","RUE","TRESOR",2,"R","C","CH101","LA CHAISE AU PLAFOND",0,1,0,"",11101,111,5,1
654059.902199998,6.8640123107e6,60408,90023,10,40,654059.9022,6.8640123107e6,35,"","RUE","SAMBRE ET MEUSE",1,"R","C","CH101","CANDIDE",0,1,0,"",11101,111,5,1
653070.375399999,6.8619080519e6,60411,90364,4,14,653074.13963227,6.8619066989198e6,10,"","RUE","RIVOLI",2,"R","C","CH403","STARBUCKS",0,1,0,"",11104,111,5,1
647231.2509,6.862258366e6,60428,91671,16,62,647231.84765985,6.86225441076579e6,4,"","RUE","NICOLO",2,"R","C","CH106","RICCI",0,1,0,"",11101,111,5,1
648082.599799998,6.8623066812e6,60436,93595,7,28,648082.5998,6.8623066812e6,14,"X","QU","BRANLY",0,"R","C","CH302","LE CARROUSEL (KIOSQUE)",0,1,0,"",11103,111,5,1
656593.577,6.8591601833e6,60438,94507,12,46,656593.577,6.8591601833e6,13,"W","RTE","CEINTURE DU LAC DAUMESNIL",0,"R","C","CH302","UN INSTANT DE REVE (KIOSQUE)",0,1,0,"",11103,111,5,1
654582.338500001,6.8636800807e6,60445,95257,20,77,654586.01942736,6.86368164619473e6,39,"","RUE","RAMPONEAU",2,"R","C","CH105","LE NOCTAMBULE",0,1,0,"",11101,111,5,1
649474.894599997,6.8655624846e6,60464,97228,17,67,649474.8946,6.8655624846e6,24,"","RUE","SEVERIANO DE HEREDIA",1,"R","C","CH101","CLUB 3-5-7",0,1,0,"",11101,111,5,1
649450.600000001,6.8659755e6,60472,98017,17,67,649450.6,6.8659755e6,80,"","RUE","MSTISLAV ROSTROPOVITCH",1,"R","C","CH201","DODDY'S COFFE",0,1,0,"",11102,111,5,1
648262.497500002,6.8651478383e6,60478,98475,17,65,648259.8580182,6.86515084381757e6,67,"","RUE","RENNEQUIN",2,"R","C","CH101","FABY",0,1,0,"",11101,111,5,1
652169.286399998,6.8624040425e6,60487,362,1,2,652169.2864,6.8624040425e6,31,"","RUE","SAINT DENIS",1,"R","C","CH107","BLACK AND WHITE BURGERS",0,1,0,"",11101,111,5,1
652144.335299999,6.8623503301e6,60489,390,1,2,652144.3353,6.8623503301e6,17,"","RUE","SAINT DENIS",1,"R","C","CH303","MARMARIS",0,1,0,"",11103,111,5,1
651657.968400002,6.8627366601e6,60492,807,1,2,651657.9684,6.8627366601e6,25,"","RUE","JEAN JACQUES ROUSSEAU",1,"R","C","CH101","L'EPI D'OR",0,1,0,"",11101,111,5,1
652173.057400003,6.8625264983e6,60493,883,1,2,652173.0574,6.8625264983e6,16,"","RUE","BERGER",1,"R","C","CH303","POMME DE PAIN",0,1,0,"",11103,111,5,1
651698.274099998,6.8628945248e6,60498,1288,1,2,651698.2741,6.8628945248e6,32,"","RUE","COQUILLIERE",1,"R","C","CH103","SAN",0,1,0,"",11101,111,5,1
651300.053000003,6.8628906119e6,60502,1932,1,3,651298.73226039,6.86288683623491e6,10,"","RUE","RICHELIEU",2,"R","C","CH403","AFTER PLACE",0,1,0,"",11104,111,5,1
650976.792199999,6.8631381559e6,60506,2523,1,4,650976.7922,6.8631381559e6,18,"","PL","MARCHE SAINT HONORE",1,"R","C","CH303","LE PAIN QUOTIDIEN",1,1,0,"",11103,111,5,1
650445.990900002,6.8632808829e6,60511,2890,1,4,650444.22174524,6.86327729540903e6,10,"","RUE","SAINT FLORENTIN",2,"R","C","CH401","TORAYA",0,1,0,"",11104,111,5,1
650901.893399999,6.863524323e6,60512,3129,2,5,650901.8934,6.863524323e6,19,"","RUE","DAUNOU",1,"R","C","CH101","ARTY PARIS",0,1,0,"",11101,111,5,1
651297.796599999,6.8632364382e6,60516,3664,2,6,651297.7966,6.8632364382e6,44,"","RUE","SAINTE ANNE",1,"R","C","CH103","OPERA GUIBINE",0,1,0,"",11101,111,5,1
651368.244800001,6.8636280644e6,60518,3793,2,6,651368.2448,6.8636280644e6,26,"","RUE","GRAMONT",1,"R","C","CH103","AU COMPTOIR DES NOUILLES",0,1,0,"",11101,111,5,1
651728.560800001,6.8636989556e6,60519,3936,2,6,651728.5608,6.8636989556e6,11,"","BD","MONTMARTRE",10,"CC","C","CH201","BAR DES VARIETES",0,1,15,0,11102,111,5,1
652166.852399997,6.8632765629e6,60533,5610,2,8,652166.8524,6.8632765629e6,5,"","RUE","NIL",1,"R","C","CH101","FRENCHIE",0,1,0,"",11101,111,5,1
652335.523100004,6.8629161467e6,60535,5988,2,8,652335.5231,6.8629161467e6,118,"","RUE","SAINT DENIS",1,"R","C","CH303","LA BOULE",0,1,0,"",11103,111,5,1
652479.299000002,6.8631774652e6,60536,6105,2,8,652479.299,6.8631774652e6,37,"","RUE","PALESTRO",1,"R","C","CH303","AU PELESTRO",0,1,0,"",11103,111,5,1
652666.247000001,6.8632765907e6,60538,6346,3,9,652666.247,6.8632765907e6,327,"","RUE","SAINT MARTIN",1,"R","C","CH303","ELGI ST-MARTIN",0,1,0,"",11103,111,5,1
652304.956299998,6.8623194455e6,60566,9642,4,13,652304.9563,6.8623194455e6,8,"","RUE","LOMBARDS",1,"R","C","CH106","LES PIETONS",0,1,0,"",11101,111,5,1
652330.8301,6.8621608391e6,60570,9909,4,13,652327.22548929,6.8621625731074e6,35,"","RUE","RIVOLI",2,"A","C","CH103","BAYAN",0,1,0,"",11101,111,5,1
653137.8873,6.8618422777e6,60572,10140,4,14,653137.8873,6.8618422777e6,103,"","RUE","SAINT ANTOINE",1,"R","C","CH103","IMPERIAL HOUSE",0,1,0,"",11101,111,5,1
652665.345299996,6.8621724516e6,60576,10306,4,14,652665.3453,6.8621724516e6,20,"","RUE","ARCHIVES",1,"R","C","CH303","LE PAIN QUOTIDIEN",1,1,0,"",11103,111,5,1
652973.377599999,6.8621214979e6,60578,10565,4,14,652973.3776,6.8621214979e6,34,"","RUE","ROSIERS",1,"R","C","CH303","L'AS DU FALLAFEL",0,1,0,"",11103,111,5,1
653262.542499997,6.861907278e6,60579,10720,4,14,653262.5425,6.861907278e6,6,"","PL","MARCHE SAINTE CATHERINE",1,"R","C","CH303","LES GAMINS",0,1,0,"",11103,111,5,1
653262.542499997,6.861907278e6,60580,10721,4,14,653266.25644362,6.86190579252944e6,6,"","PL","MARCHE SAINTE CATHERINE",2,"A","C","CH101","CHEZ JOSEPHINE",0,1,0,"",11101,111,5,1
653334.467799999,6.861651732e6,60586,10962,4,15,653334.4678,6.861651732e6,18,"","RUE","BEAUTREILLIS",1,"R","C","CH403","LE DINDON EN LAISSE",0,1,0,"",11104,111,5,1
652281.675999999,6.86137081e6,60591,11637,5,17,652281.676,6.86137081e6,11,"","RUE","MAITRE ALBERT",1,"R","C","CH403","LE ONZE",0,1,0,"",11104,111,5,1
652592.766800001,6.8611970277e6,60594,11817,5,17,652592.7668,6.8611970277e6,10,"","RUE","CARDINAL LEMOINE",1,"R","C","CH106","RICETTE",0,1,0,"",11101,111,5,1
652202.779399998,6.8611690062e6,60596,11930,5,17,652202.7794,6.8611690062e6,13,"","RUE","MONTAGNE SAINTE GENEVIEVE",1,"R","C","CH109","LHASSA",0,1,0,"",11101,111,5,1
652330.100100003,6.8611239202e6,60597,11951,5,17,652330.1001,6.8611239202e6,11,"","RUE","MONGE",1,"A","C","CH201","ST VICTOR",0,1,0,"",11102,111,5,1
652443.812600002,6.8607648306e6,60599,12075,5,17,652441.93824896,6.86077260792655e6,48,"","RUE","MONGE",3,"R","C","CH101","HUGO & CO",0,1,0,"",11101,111,5,1
653277.646300003,6.8604670229e6,60601,12325,5,18,653279.41294973,6.86047061162522e6,8,"","BD","HOPITAL",2,"R","C","CH103","LE BONHEUR",0,1,0,"",11101,111,5,1
652430.053800002,6.860386143e6,60602,12813,5,18,652430.43718301,6.86039012458479e6,86,"","RUE","MONGE",2,"A","C","CH303","LE FALAFEL",0,1,0,"",11103,111,5,1
652198.476899996,6.860524693e6,60603,12963,5,19,652198.4769,6.860524693e6,16,"","RUE","POT DE FER",1,"R","C","CH403","LE CHOUFF'BAR",0,1,0,"",11104,111,5,1
652267.848999999,6.8604882505e6,60610,13648,5,19,652267.849,6.8604882505e6,70,"","RUE","MOUFFETARD",1,"R","C","CH401","UMAI BUBBLE",0,1,0,"",11104,111,5,1
652206.3618,6.860693917e6,60612,13782,5,20,652210.36080187,6.86069400635342e6,4,"","RUE","BLAINVILLE",2,"R","C","CH106","CRAZY PASTA",0,1,0,"",11101,111,5,1
652168.130999997,6.8610029975e6,60613,13855,5,20,652168.131,6.8610029975e6,56,"","RUE","MONTAGNE SAINTE GENEVIEVE",1,"R","C","CH402","LE VILLAGE",0,1,0,"",11104,111,5,1
652206.603100002,6.8615352471e6,60619,14185,5,20,652203.38021398,6.86153761627827e6,19,"","QU","MONTEBELLO",2,"R","C","CH302","SUBWAY",0,1,0,"",11103,111,5,1
652133.7557,6.8614650902e6,60620,14200,5,20,652130.11880045,6.86147221571484e6,10,"","RUE","LAGRANGE",3,"A","C","CH401","BERTRAND'S",0,1,0,"",11104,111,5,1
652027.941699997,6.8616256809e6,60621,14314,5,20,652027.9417,6.8616256809e6,8,"","RUE","HUCHETTE",1,"R","C","CH106","TAVERNE GRECQUE",0,1,0,"",11101,111,5,1
651511.313900001,6.861697087e6,60624,15013,6,21,651511.3139,6.861697087e6,55,"","RUE","SAINT ANDRE DES ARTS",1,"R","C","CH103","MATSUDO",0,1,0,"",11101,111,5,1
651547.8609,6.8612921851e6,60626,15313,6,22,651547.8609,6.8612921851e6,19,"","RUE","RACINE",1,"A","C","CH201","LE PRINCE RACINE",0,1,0,"",11102,111,5,1
650525.651299998,6.8612189447e6,60643,16570,6,23,650525.6513,6.8612189447e6,45,"","RUE","CHERCHE MIDI",1,"R","C","CH201","LE ROUSSEAU",0,1,0,"",11102,111,5,1
650872.863799997,6.8619025949e6,60661,18335,7,25,650872.8638,6.8619025949e6,4,"","RUE","PERRONET",1,"R","C","CH302","NOOI",0,1,0,"",11103,111,5,1
649193.000699997,6.8618401241e6,60670,19448,7,28,649193.0007,6.8618401241e6,34,"","RUE","CHEVERT",1,"R","C","CH103","KOI",0,1,0,"",11101,111,5,1
649138.0361,6.8618761324e6,60671,19477,7,28,649132.46178313,6.86187039419545e6,33,"","AV","LA MOTTE PICQUET",3,"R","C","CH302","COULEUR DE FERME",0,1,0,"",11103,111,5,1
648626.242299996,6.8622273793e6,60678,20328,7,28,648629.10799536,6.86222458863876e6,43,"","AV","LA BOURDONNAIS",2,"R","C","CH106","ALFIO",0,1,0,"",11101,111,5,1
648805.727799997,6.8622601364e6,60679,20458,7,28,648802.21754018,6.86225821856893e6,131,"","RUE","SAINT DOMINIQUE",2,"A","C","CH101","LA FONTAINE DE MARS",0,1,0,"",11101,111,5,1
649210.497500002,6.8632129426e6,60682,20549,8,29,649210.4975,6.8632129426e6,21,"","RUE","BAYARD",1,"R","C","CH103","ORIENT EXTREME",0,1,0,"",11101,111,5,1
648674.005400002,6.8644848457e6,60685,21213,8,30,648666.39781146,6.86448237090778e6,79,"","BD","COURCELLES",3,"R","C","CH103","PALAIS DE COURCELLES",0,1,0,"",11101,111,5,1
648747.982500002,6.8645081878e6,60686,21250,8,30,648747.9825,6.8645081878e6,73,"","BD","COURCELLES",1,"A","C","CH303","DAMIANO",0,1,0,"",11103,111,5,1
648788.607199997,6.8638293463e6,60688,21572,8,30,648788.6072,6.8638293463e6,5,"","RUE","WASHINGTON",1,"R","C","CH101","LES ECURIES",0,1,0,"",11101,111,5,1
648957.770300001,6.8639944071e6,60689,21634,8,30,648960.60168756,6.86399723256359e6,37,"","RUE","WASHINGTON",2,"R","C","CH101","LE PETIT GEORGE",0,1,0,"",11101,111,5,1
648996.564199999,6.8640324528e6,60690,21637,8,30,648996.5642,6.8640324528e6,47,"","RUE","WASHINGTON",1,"R","C","CH201","CHEZ BARBARA",0,1,0,"",11102,111,5,1
649352.113200001,6.8638540974e6,60692,21843,8,30,649352.1132,6.8638540974e6,3,"","RUE","COMMANDANT RIVIERE",1,"R","C","CH303","AMITI",0,1,0,"",11103,111,5,1
649046.792599998,6.8636496612e6,60694,22013,8,30,649046.7926,6.8636496612e6,66,"","AV","CHAMPS ELYSEES",30,"CC","C","CH108","LA ROSE DU KASHMIR",0,1,31,-1,11101,111,5,1
649224.906199999,6.8636994795e6,60699,22287,8,30,649228.51322884,6.86369775052836e6,40,"","RUE","PONTHIEU",2,"R","C","CH303","MAME",0,1,0,"",11103,111,5,1
649496.050399996,6.8638222101e6,60700,22408,8,30,649492.50655665,6.86382406514025e6,105,"","RUE","FAUBOURG SAINT HONORE",2,"R","C","CH101","JUVIA",0,1,0,"",11101,111,5,1
650586.920500003,6.8637575977e6,60703,22922,8,31,650587.58688637,6.86376154180056e6,27,"","RUE","VIGNON",2,"R","C","CH201","LE CRISTAL",0,1,0,"",11102,111,5,1
